input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails,verified,facebook,instagram,linkedin,whatsapp
cf2cbf8f-adce-423b-9972-82795eed55b9,https://www.google.com/maps/place/Jagaditha+Prenatal+Yoga+Studio/data=!4m7!3m6!1s0x2dd247aa5f41ad1f:0xd7420bd114c92cbf!8m2!3d-8.7100001!4d115.1717974!16s%2Fg%2F11gyym6g3f!19sChIJH61BX6pH0i0RvyzJFNELQtc?authuser=0&hl=en&rclk=1,Jagaditha Prenatal Yoga Studio,Yoga studio,"Jln Legian, Legian, Kuta, Badung Regency, Bali 80361","{""Friday"":[""Closed""],""Monday"":[""Closed""],""Saturday"":[""3.00–4.30 am""],""Sunday"":[""3.00–4.30 am""],""Thursday"":[""3.00–4.30 am""],""Tuesday"":[""3.00–4.30 am""],""Wednesday"":[""3.00–4.30 am""]}",{},,0878-3603-1765,"75QC+XP Legian, Badung Regency, Bali",36,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":35}",-8.710000,115.171797,15510973059242208447,Closed ⋅ Opens 3.00 am Thu,,https://search.google.com/local/reviews?placeid=ChIJH61BX6pH0i0RvyzJFNELQtc&q=Jagaditha+Prenatal+Yoga+Studio&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-4A0QurIf2zq26ZWrVMtYku_c_67cr32zvYsfWlMTynwCHKyCntYKOyFzoEouwSIPYqcNdy6VW5FYAtVZsIIEX2hHKB6sR6vNoSLls-wJMZyYDS7ugnyur7WHd6j9drdrmK6r=w408-h306-k-no,Asia/Makassar,,0x2dd247aa5f41ad1f:0xd7420bd114c92cbf,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-4A0QurIf2zq26ZWrVMtYku_c_67cr32zvYsfWlMTynwCHKyCntYKOyFzoEouwSIPYqcNdy6VW5FYAtVZsIIEX2hHKB6sR6vNoSLls-wJMZyYDS7ugnyur7WHd6j9drdrmK6r=w397-h298-k-no""},{""title"":""Yoga"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOTft9unKC66t6ic0XCAWJYwHN9QI-EW8rkOqTk=w447-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNziAtEc9btbq8XG2YqwAKbAxNPESgbFPhJ-2il=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNtzWOtBDc1t5dYzF9THGGKaeIWj5EoJn6w_SWW=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5P_opDqVL8bIP0GUU7WE5Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=328.53192\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""112856236137572046329"",""name"":""Jagaditha Prenatal Yoga Studio (Owner)"",""link"":""https://www.google.com/maps/contrib/112856236137572046329""}","{""borough"":""Legian, Kuta"",""street"":""Jln Legian"",""city"":""Badung Regency"",""postal_code"":""80361"",""state"":""Bali"",""country"":""ID""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true},{""name"":""Online classes"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true},{""name"":""Appointments recommended"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]}]",[],null,,False,,,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/Australian+Yoga+Academy/data=!4m7!3m6!1s0x6ad6683ad8a41f33:0xf8dca995fc014711!8m2!3d-37.8504186!4d144.9954637!16s%2Fg%2F1pv0v8jvt!19sChIJMx-k2Dpo1moREUcB_JWp3Pg?authuser=0&hl=en&rclk=1,Australian Yoga Academy,Yoga studio,"42 Clifton St, Prahran VIC 3181, Australia","{""Friday"":[""5.30 am–6.30 pm""],""Monday"":[""5.30 am–8.15 pm""],""Saturday"":[""7.30 am–5.30 pm""],""Sunday"":[""7.30 am–5.30 pm""],""Thursday"":[""5.30 am–8.15 pm""],""Tuesday"":[""5.30 am–8.15 pm""],""Wednesday"":[""5.30 am–8.15 pm""]}","{""Friday"":{""10"":86,""11"":100,""12"":91,""13"":69,""14"":34,""15"":26,""16"":34,""17"":60,""18"":56,""19"":0,""20"":0,""21"":0,""4"":0,""5"":21,""6"":17,""7"":21,""8"":34,""9"":65},""Monday"":{""10"":26,""11"":21,""12"":21,""13"":21,""14"":26,""15"":21,""16"":39,""17"":43,""18"":56,""19"":65,""20"":82,""21"":0,""4"":0,""5"":34,""6"":34,""7"":34,""8"":30,""9"":39},""Saturday"":{""10"":34,""11"":43,""12"":56,""13"":47,""14"":56,""15"":34,""16"":26,""17"":17,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":39,""8"":34,""9"":39},""Sunday"":{""10"":47,""11"":56,""12"":56,""13"":47,""14"":56,""15"":47,""16"":60,""17"":65,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":43,""8"":60,""9"":43},""Thursday"":{""10"":47,""11"":30,""12"":30,""13"":47,""14"":60,""15"":65,""16"":69,""17"":69,""18"":78,""19"":69,""20"":52,""21"":0,""4"":0,""5"":17,""6"":26,""7"":43,""8"":56,""9"":65},""Tuesday"":{""10"":65,""11"":60,""12"":56,""13"":39,""14"":43,""15"":43,""16"":56,""17"":47,""18"":47,""19"":60,""20"":47,""21"":0,""4"":0,""5"":34,""6"":39,""7"":52,""8"":52,""9"":60},""Wednesday"":{""10"":52,""11"":47,""12"":47,""13"":30,""14"":13,""15"":13,""16"":8,""17"":17,""18"":34,""19"":52,""20"":60,""21"":0,""4"":0,""5"":21,""6"":26,""7"":34,""8"":30,""9"":34}}",http://www.australianyogaacademy.com/,+61 3 9510 7474,"4XXW+R5 Prahran, Victoria, Australia",203,5.000000,"{""1"":1,""2"":0,""3"":0,""4"":4,""5"":198}",-37.850419,144.995464,17932394277925635857,Open ⋅ Closes 8.15 pm,,https://search.google.com/local/reviews?placeid=ChIJMx-k2Dpo1moREUcB_JWp3Pg&q=Australian+Yoga+Academy&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipOU0aWgFAPUjTmRf_PqSMQLVvfiBPKr_nAiWTQY=w408-h408-k-no,Australia/Melbourne,,0x6ad6683ad8a41f33:0xf8dca995fc014711,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOU0aWgFAPUjTmRf_PqSMQLVvfiBPKr_nAiWTQY=w298-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQD2wb9V2ol6yfIrrD_QOd8PiYX19jQfNpfSE_RDY5fDMOe3GwiQPPwyil_H8_CadiFuQgOuOkv5EsU0lXrwnnXQFRr9vCOb126JlTKzbkeXQ-ZYyVYi68XGJXcbacBOCR85nOQfs5yCYr=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPJFX6YDugGo0R9RNmD3jvgHkKXFd4RYV3IwGXl=w529-h298-k-no""},{""title"":""Yoga"",""image"":""https://lh3.googleusercontent.com/p/AF1QipObHrnkxbprhpe7Idac9Zu7crt-iFbZqZQp87kM=w447-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPOG5zYOo1Ri-iKhScLcZU6VfPqre4oWcq-1wVE=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EjTdt_dZgA_I0cYLLcQmCw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=112.84298\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://australianyogaacademy.com/timetable/"",""source"":""australianyogaacademy.com""}]","{""link"":""https://australianyogaacademy.com/"",""source"":""australianyogaacademy.com""}","{""id"":""101350768902095499376"",""name"":""Australian Yoga Academy (Owner)"",""link"":""https://www.google.com/maps/contrib/101350768902095499376""}","{""borough"":"""",""street"":""42 Clifton St"",""city"":""Prahran"",""postal_code"":""3181"",""state"":""Victoria"",""country"":""AU""}","[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false},{""name"":""Swimming pool"",""enabled"":false}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]",[],null,,False,,,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/Yoga+Theory/data=!4m7!3m6!1s0x6ab0cefe3ed842c3:0xaa1b90e3dcdd8750!8m2!3d-34.9298812!4d138.6077482!16s%2Fg%2F11c6rh83dp!19sChIJw0LYPv7OsGoRUIfd3OOQG6o?authuser=0&hl=en&rclk=1,Yoga Theory,Yoga studio,"Level 1/181 Angas St, Adelaide SA 5000, Australia",{},{},http://www.yogatheory.com.au/,,"3JC5+23 Adelaide, South Australia, Australia",62,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":2,""5"":59}",-34.929881,138.607748,12257550119156418384,,,https://search.google.com/local/reviews?placeid=ChIJw0LYPv7OsGoRUIfd3OOQG6o&q=Yoga+Theory&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipN_WI7n8GjzryOUn2sJCOCd3sIQ0I__6UjE_s-1=w408-h272-k-no,Australia/Adelaide,,0x6ab0cefe3ed842c3:0xaa1b90e3dcdd8750,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN_WI7n8GjzryOUn2sJCOCd3sIQ0I__6UjE_s-1=w447-h298-k-no""},{""title"":""Yoga"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNSmUL7T3aq99rkslJCmBqZn-UE0bPEvwOxMD_h=w224-h335-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP50uEkiuH2XnkrRDU3M_pcYK_9XigOseKwOaF5=w224-h335-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2-2sjMzB4pWmIIHzYriByw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=45.032043\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.yogatheory.com.au/schedule/"",""source"":""yogatheory.com.au""}]","{""link"":"""",""source"":""""}","{""id"":""107775706596371553499"",""name"":""Yoga Theory (Owner)"",""link"":""https://www.google.com/maps/contrib/107775706596371553499""}","{""borough"":"""",""street"":""Level 1/181 Angas St"",""city"":""Adelaide"",""postal_code"":""5000"",""state"":""South Australia"",""country"":""AU""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true},{""name"":""Online classes"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true},{""name"":""Appointments recommended"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]",[],null,,False,,,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/InYoga/data=!4m7!3m6!1s0x6b12ae1f12c39fcf:0x5fcdebcf26ce6b08!8m2!3d-33.887063!4d151.2092582!16s%2Fg%2F11bbrpjmw7!19sChIJz5_DEh-uEmsRCGvOJs_rzV8?authuser=0&hl=en&rclk=1,InYoga,Yoga studio,"Level 2/137 Devonshire St, Surry Hills NSW 2010, Australia","{""Friday"":[""6.15 am–6.30 pm""],""Monday"":[""6.15 am–7.30 pm""],""Saturday"":[""7.45 am–6.30 pm""],""Sunday"":[""7.45 am–6.45 pm""],""Thursday"":[""6.15 am–7.00 pm""],""Tuesday"":[""6.15 am–7.30 pm""],""Wednesday"":[""6.15 am–7.30 pm""]}","{""Friday"":{""10"":43,""11"":56,""12"":62,""13"":56,""14"":56,""15"":75,""16"":68,""17"":100,""18"":81,""19"":0,""20"":0,""21"":0,""22"":0,""5"":0,""6"":50,""7"":68,""8"":56,""9"":43},""Monday"":{""10"":50,""11"":37,""12"":50,""13"":37,""14"":62,""15"":50,""16"":62,""17"":56,""18"":62,""19"":62,""20"":0,""21"":0,""22"":0,""5"":0,""6"":62,""7"":62,""8"":75,""9"":56},""Saturday"":{""10"":75,""11"":68,""12"":81,""13"":100,""14"":62,""15"":31,""16"":18,""17"":18,""18"":31,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":50,""8"":75,""9"":68},""Sunday"":{""10"":50,""11"":37,""12"":25,""13"":18,""14"":25,""15"":37,""16"":37,""17"":62,""18"":56,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":37,""8"":56,""9"":56},""Thursday"":{""10"":37,""11"":43,""12"":43,""13"":37,""14"":37,""15"":37,""16"":75,""17"":62,""18"":56,""19"":0,""20"":0,""21"":0,""22"":0,""5"":0,""6"":37,""7"":50,""8"":43,""9"":43},""Tuesday"":{""10"":31,""11"":37,""12"":43,""13"":50,""14"":43,""15"":56,""16"":62,""17"":50,""18"":50,""19"":62,""20"":0,""21"":0,""22"":0,""5"":0,""6"":37,""7"":37,""8"":31,""9"":25},""Wednesday"":{""10"":18,""11"":12,""12"":12,""13"":0,""14"":6,""15"":25,""16"":43,""17"":43,""18"":50,""19"":31,""20"":0,""21"":0,""22"":0,""5"":0,""6"":37,""7"":62,""8"":50,""9"":31}}",http://inyoga.com.au/,+61 2 9319 1999,"4675+5P Surry Hills, New South Wales, Australia",141,4.900000,"{""1"":1,""2"":0,""3"":2,""4"":1,""5"":137}",-33.887063,151.209258,6903433078770658056,Open ⋅ Closes 7.30 pm,,https://search.google.com/local/reviews?placeid=ChIJz5_DEh-uEmsRCGvOJs_rzV8&q=InYoga&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipNGvVg87iZissKa8WFk2M3bHgMyFcInOIsbLBm1=w768-h240-k-no,Australia/Sydney,,0x6b12ae1f12c39fcf:0x5fcdebcf26ce6b08,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNGvVg87iZissKa8WFk2M3bHgMyFcInOIsbLBm1=w953-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMv25B1KMJSn477DP7XS8QZVlqtAhXwHKGbS1Ah=w447-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrsj-FCkGvc6q4VPV5X3H3yGl1R_1koexEJyEVoxcmLj3uvzlfSjB1ewpUnTDnCUtef30pthN92l9GN1hLmajw4Yz9wf_Q7qWHeHHFirHZOJiJ7-ZelObhp4wKRakPM3OqR8ycv=w224-h298-k-no-pi-0-ya246.83447-ro0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110119282141353926246"",""name"":""InYoga (Owner)"",""link"":""https://www.google.com/maps/contrib/110119282141353926246""}","{""borough"":"""",""street"":""Level 2/137 Devonshire St"",""city"":""Surry Hills"",""postal_code"":""2010"",""state"":""New South Wales"",""country"":""AU""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]",[],null,,False,,,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/Australia+Yoga+Teacher+Training/data=!4m7!3m6!1s0x46440e2592bf7f35:0xc4f7afed4e92bb73!8m2!3d-27.67553!4d153.1272265!16s%2Fg%2F11vwdkg716!19sChIJNX-_kiUOREYRc7uSTu2v98Q?authuser=0&hl=en&rclk=1,Australia Yoga Teacher Training,Yoga instructor,,{},{},https://aytt.yoga/,,,11,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":11}",-27.675530,153.127227,14193006184441756531,,,https://search.google.com/local/reviews?placeid=ChIJNX-_kiUOREYRc7uSTu2v98Q&q=Australia+Yoga+Teacher+Training&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipPBa_3O6IRtTWQM2N4Ly7_OSY6MGS0o_yj6EWrR=w408-h272-k-no,Australia/Brisbane,,0x46440e2592bf7f35:0xc4f7afed4e92bb73,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPBa_3O6IRtTWQM2N4Ly7_OSY6MGS0o_yj6EWrR=w447-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPH0EPm9mLb5uJ9bGpJ-f0cfP_O3v_edamNgY2k=w298-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107236524929666078972"",""name"":""Australia Yoga Teacher Training (Owner)"",""link"":""https://www.google.com/maps/contrib/107236524929666078972""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,,False,https://www.facebook.com/aytt.yoga/,https://www.instagram.com/australiayogateachertraining/?hl=en,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/Yoga+Australia/data=!4m7!3m6!1s0x6ad66817471e0af1:0xd64d270c4512f125!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11cn9hpzn2!19sChIJ8QoeRxdo1moRJfESRQwnTdY?authuser=0&hl=en&rclk=1,Yoga Australia,Association / Organization,,"{""Friday"":[""10.00 am–2.00 pm""],""Monday"":[""10.00 am–2.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""10.00 am–2.00 pm""],""Tuesday"":[""10.00 am–2.00 pm""],""Wednesday"":[""10.00 am–2.00 pm""]}",{},http://www.yogaaustralia.org.au/,+61 1300 881 451,,19,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":2,""5"":17}",-32.205415,136.107369,15442041630975258917,Open ⋅ Closes 2.00 pm,,https://search.google.com/local/reviews?placeid=ChIJ8QoeRxdo1moRJfESRQwnTdY&q=Yoga+Australia&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipOqGrKZqkFxf2IuYNylKy8w0c0CQheZY0aZLWQ2=w408-h326-k-no,Australia/Melbourne,,0x6ad66817471e0af1:0xd64d270c4512f125,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOqGrKZqkFxf2IuYNylKy8w0c0CQheZY0aZLWQ2=w372-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipM1GS8Z2oGcWMqAVayWXHTqdaMjFzSZTXJoPpU-=w377-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118119621754983102525"",""name"":""Yoga Australia (Owner)"",""link"":""https://www.google.com/maps/contrib/118119621754983102525""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,,False,,,,
0546359a-8c19-486e-b0b1-11cc74c28ae1,https://www.google.com/maps/place/Yoga+Synergy+Newtown/data=!4m7!3m6!1s0x6b12b030df5f258b:0xb0da7765b5f22bf8!8m2!3d-33.895651!4d151.178182!16s%2Fg%2F1tvyly2b!19sChIJiyVf3zCwEmsR-CvytWV32rA?authuser=0&hl=en&rclk=1,Yoga Synergy Newtown,Yoga studio,"196 Australia St, Newtown NSW 2042, Australia","{""Friday"":[""6.00–7.00 pm""],""Monday"":[""6.00–7.00 pm""],""Saturday"":[""8.30–9.30 am""],""Sunday"":[""8.30–9.30 am""],""Thursday"":[""6.00–7.00 pm""],""Tuesday"":[""6.00–7.00 pm""],""Wednesday"":[""6.00–7.00 pm""]}",{},http://yogasynergy.com/,+61 417 441 646,"453H+P7 Newtown, New South Wales, Australia",35,4.900000,"{""1"":0,""2"":0,""3"":1,""4"":0,""5"":34}",-33.895651,151.178182,12743629374326189048,Closed ⋅ Opens 6.00 pm,,https://search.google.com/local/reviews?placeid=ChIJiyVf3zCwEmsR-CvytWV32rA&q=Yoga+Synergy+Newtown&authuser=0&hl=en&gl=ID,https://lh3.googleusercontent.com/p/AF1QipMa4cx3GWg_d9p2wgCoyoLtHFUT-4YjRDeY_MQD=w408-h544-k-no,Australia/Sydney,,0x6b12b030df5f258b:0xb0da7765b5f22bf8,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMa4cx3GWg_d9p2wgCoyoLtHFUT-4YjRDeY_MQD=w224-h298-k-no""},{""title"":""Yoga"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOJVPjA-F7eeMs7a9Ex-safIJrP9Y7MiQmi4TYI=w298-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO2LM1yaJ7Ks8A1S2SBbbm6P8WHq4z-d5CKFkvs=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npWPB9UX1UQd9lA1hwf6RT_hkdzMhMtgp28BwagCQBZzWrLdQQPueM2ZQu_Me5LtaLM99_nLzDhmx4qKhF1ht_kbGbaH5xgPKkJ_zrQIrXlHlvKmySjt-Wah-NAunbc9nBvwq_dkA=w224-h298-k-no-pi-0-ya329.73087-ro-0-fo100""}]",null,"[{""link"":""https://yogasynergy.com/newtown-update/"",""source"":""yogasynergy.com""}]","{""link"":""https://yogasynergy.com/contact/"",""source"":""yogasynergy.com""}","{""id"":""117060445328876053096"",""name"":""Yoga Synergy Newtown (Owner)"",""link"":""https://www.google.com/maps/contrib/117060445328876053096""}","{""borough"":"""",""street"":""196 Australia St"",""city"":""Newtown"",""postal_code"":""2042"",""state"":""New South Wales"",""country"":""AU""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",[],null,,False,https://facebook.com/yogasynergy,https://instagram.com/yoga_synergy/,https://au.linkedin.com/in/bianca-machliss-7292a552,
